OBJECTID,POP1990,POP2000,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,YEAR,COUNTY,COUNTYNAME,POP2010
662,8312,8541,155,5,10,12,17,111,886919,81,5,14,26,41,0,4,0,2,0,4,5,5,3,0,1,0,3,5,5,0,0,0,0,0,0,0,1,1,0,1,0,6,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,14,2,0,2,0,18,20,9,1,0,1,0,11,12,12,14,15,7,10,8,15,8,16,15,15,20,4,4,9,14,13,11,16,18,15,24,11,14,2007,26,Davis,0
742,10669,10147,161,2,5,25,21,108,1051820,82,3,6,37,38,1,10,0,1,0,1,10,10,8,0,1,0,1,8,8,5,0,1,0,1,4,4,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,13,10,0,0,0,0,11,11,17,14,15,15,14,11,9,15,10,15,16,10,10,7,5,21,22,15,18,14,17,11,10,11,2008,74,Palo Alto,0
743,10756,10381,108,2,2,13,17,74,755988,47,2,4,18,24,1,9,1,2,1,4,12,13,7,1,1,1,1,11,12,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,0,1,0,3,10,10,9,0,1,0,3,9,9,20,9,12,7,4,11,3,4,6,8,15,9,2,4,6,19,11,8,6,7,16,9,13,7,2008,46,Humboldt,0
744,74252,79981,1782,0,26,144,243,1369,7920231,518,0,27,175,303,13,62,0,2,0,2,67,67,57,0,2,0,2,60,60,27,0,4,0,4,25,25,13,0,2,0,2,11,11,32,0,3,0,3,31,31,8,0,1,0,1,7,7,10,0,0,0,0,10,10,79,0,4,0,4,78,78,53,0,4,0,4,50,50,235,205,105,121,112,99,86,105,129,145,206,234,54,36,33,160,199,164,217,205,340,169,112,93,2008,85,Story,0
745,11364,10704,254,3,4,24,28,195,1429844,86,5,6,37,39,4,9,0,1,0,1,12,12,4,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,3,1,42,45,30,2,0,3,0,33,36,31,39,26,12,7,13,13,20,13,21,32,27,9,11,6,18,20,24,34,37,35,22,24,14,2008,35,Franklin,0
746,42614,42351,964,6,18,67,125,748,3227379,291,8,23,82,178,8,44,2,1,2,4,50,52,35,2,1,2,4,40,42,17,0,5,0,5,14,14,8,1,1,1,1,7,8,7,0,1,0,1,6,6,7,0,0,0,0,7,7,1,0,0,0,0,1,1,48,0,0,0,0,50,50,31,0,0,0,0,33,33,105,95,63,60,63,78,63,47,55,93,84,158,43,22,25,66,81,105,114,133,124,104,87,60,2008,29,Des Moines,0
747,14269,14334,239,0,6,20,31,182,1426928,74,0,7,27,37,3,6,0,0,0,0,6,6,5,0,0,0,0,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,29,0,1,0,1,29,29,20,0,1,0,1,20,20,33,32,15,14,15,21,12,13,17,16,28,23,11,7,6,27,28,32,20,29,24,22,20,13,2008,99,Wright,0
824,13230,13173,167,2,5,16,27,117,720291,66,2,5,18,34,9,7,1,0,1,0,8,9,6,1,0,1,0,7,8,3,0,1,0,1,4,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,11,11,5,0,0,0,0,8,8,23,11,10,7,11,21,5,14,17,8,23,17,5,6,9,11,12,17,10,30,28,17,14,8,2009,83,Shelby,0
825,16071,16438,445,1,9,32,63,340,2243392,144,3,12,41,70,21,14,0,1,0,1,16,16,14,0,1,0,1,16,16,3,0,0,0,0,4,4,2,0,1,0,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,1,51,51,32,0,1,0,1,35,35,81,15,21,34,28,26,20,24,35,27,46,88,12,10,12,29,45,45,54,72,60,48,33,25,2009,40,Hamilton,0
826,40342,40235,957,5,25,51,133,743,4378779,278,5,32,75,151,20,47,0,5,0,5,47,47,40,0,4,0,4,41,41,17,1,4,1,7,17,18,8,1,1,1,1,7,8,3,0,0,0,0,3,3,3,0,0,0,0,3,3,5,0,0,0,0,5,5,51,1,4,1,4,53,54,32,1,2,1,2,34,35,122,64,52,70,58,66,64,86,74,84,81,136,47,31,15,56,74,104,135,124,154,86,65,66,2009,94,Webster,0
827,8365,7837,125,0,5,24,10,86,613573,59,0,5,38,14,2,9,0,0,0,0,12,12,9,0,0,0,0,12,12,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,12,10,0,0,0,0,10,10,21,3,7,7,9,7,9,7,9,15,20,11,5,6,5,5,10,7,13,12,21,13,19,9,2009,47,Ida,0
828,10045,10366,154,4,9,20,16,105,916986,66,5,10,27,26,3,10,1,1,1,1,14,15,8,1,0,1,0,13,14,3,0,2,0,2,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,10,1,1,2,1,11,13,7,1,1,2,1,8,10,27,8,11,9,13,17,10,11,11,9,14,14,5,3,3,13,15,14,21,24,18,16,12,10,2009,37,Greene,0
909,10935,11353,159,1,5,23,24,106,941132,71,1,6,31,33,1,8,0,1,0,1,11,11,7,0,1,0,1,8,8,2,0,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,16,16,7,0,1,0,1,6,6,9,20,13,8,14,15,15,5,14,13,20,13,10,1,2,15,12,16,15,9,28,20,15,16,2010,39,Guthrie,0
910,10034,10020,227,3,11,24,20,169,1570625,86,3,15,34,34,3,9,0,1,0,1,15,15,8,0,0,0,0,14,14,7,0,5,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,1,1,43,44,25,1,1,1,1,32,33,39,29,21,8,18,16,7,18,8,18,25,20,9,5,2,19,27,21,32,25,24,26,22,15,2010,67,Monona,0
911,7114,6958,52,1,1,7,9,34,952562,22,1,1,8,13,0,2,1,0,1,0,3,4,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,2,0,0,0,0,2,2,2,6,0,1,6,5,4,6,5,4,7,6,1,0,2,4,2,5,5,5,6,11,7,4,2010,87,Taylor,0
912,4866,4482,59,1,1,7,8,42,362852,23,1,1,10,12,0,3,0,1,0,1,4,4,2,0,0,0,0,2,2,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,7,8,6,1,0,1,0,6,7,4,7,5,1,4,6,6,3,9,4,6,4,1,2,0,4,3,5,6,7,10,7,9,5,2010,2,Adams,0
913,12076,11771,151,3,1,17,20,110,778155,58,4,3,24,30,1,7,1,0,1,0,9,10,7,1,0,1,0,9,10,4,1,1,1,1,4,5,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,8,1,0,1,0,8,9,7,1,0,1,0,7,8,22,15,12,5,18,14,10,15,8,14,11,7,5,2,4,13,9,17,19,26,16,22,11,7,2010,69,Montgomery,0
914,8409,8243,157,2,3,27,15,110,1273314,63,2,3,36,24,0,6,0,0,0,0,9,9,5,0,0,0,0,8,8,2,0,0,0,0,2,2,1,0,1,0,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,32,32,27,0,0,0,0,28,28,17,18,11,10,16,9,8,13,6,11,20,18,10,4,8,14,15,14,11,22,20,13,21,5,2010,1,Adair,0
663,16310,16181,315,4,12,28,41,230,1430322,116,5,13,38,56,9,10,1,0,1,1,10,11,7,0,0,0,0,7,7,4,0,0,0,0,5,5,2,1,1,1,1,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,3,1,0,1,1,3,4,23,0,2,0,2,29,29,18,0,1,0,1,21,21,29,27,26,28,31,28,23,10,22,31,30,30,5,5,7,24,26,21,58,38,51,31,32,17,2007,51,Jefferson,0
664,15731,15305,86,2,5,11,10,58,529792,37,2,6,13,17,1,6,1,0,1,0,7,8,6,1,0,1,0,7,8,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,8,8,7,0,1,0,2,7,7,13,8,6,7,2,11,8,5,11,4,5,6,4,3,1,8,12,13,8,13,9,6,6,3,2007,12,Butler,0
665,17058,16900,281,1,7,32,43,198,1313518,124,1,12,42,67,3,4,0,0,0,0,4,4,3,0,0,0,0,3,3,3,0,0,0,0,3,3,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,28,0,0,0,0,30,30,20,0,0,0,0,21,21,20,30,20,25,20,19,17,25,28,19,24,34,5,5,4,27,37,38,36,39,28,25,24,12,2007,34,Floyd,0
666,35696,36051,708,5,21,90,154,438,3280480,359,5,30,115,190,24,62,0,2,0,2,71,71,57,0,1,0,1,67,67,15,0,4,0,5,12,12,13,0,1,0,1,13,13,9,0,0,0,0,9,9,1,0,0,0,0,1,1,5,0,0,0,0,5,5,43,1,0,1,2,46,47,35,1,0,1,2,37,38,70,54,50,50,38,52,40,64,50,68,82,90,20,21,16,49,61,56,82,122,119,64,48,50,2007,90,Wapello,0
667,7676,7809,120,1,2,16,14,87,447777,35,1,2,17,16,0,7,0,0,0,0,9,9,5,0,0,0,0,6,6,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,8,8,5,0,0,0,0,5,5,17,13,9,7,5,9,9,6,12,10,11,12,7,1,7,10,14,9,9,13,8,17,18,5,2007,89,Van Buren,0
748,25186,26224,474,4,6,41,62,361,2045297,144,5,9,55,73,7,23,0,0,0,0,25,25,18,0,0,0,0,20,20,5,0,0,0,0,5,5,1,0,0,0,0,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,27,0,1,0,2,29,29,20,0,1,0,2,22,22,53,37,27,33,41,28,32,34,40,36,55,58,19,16,12,36,41,41,52,64,75,47,46,25,2008,8,Boone,0
749,12638,12100,105,2,9,10,18,66,568187,49,2,11,14,23,1,2,0,1,0,1,1,1,2,0,1,0,1,1,1,5,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,6,7,6,1,0,1,0,6,7,11,13,4,7,9,8,9,8,10,4,11,11,6,5,6,11,10,5,9,13,15,13,6,6,2008,41,Hancock,0
750,46733,46447,1195,5,29,72,209,880,5216864,427,5,34,106,270,17,53,0,5,0,5,54,54,50,0,5,0,5,51,51,20,0,7,0,7,19,19,7,0,2,0,2,6,6,12,1,1,1,1,11,12,4,0,0,0,0,4,4,4,0,0,0,0,4,4,78,2,3,2,4,77,79,49,1,1,1,1,49,50,125,132,68,70,59,92,87,92,65,118,135,152,40,31,20,84,128,153,155,185,152,109,89,49,2008,17,Cerro Gordo,0
751,12122,11723,74,0,4,8,9,53,519480,27,0,4,13,10,0,9,0,0,0,0,9,9,7,0,0,0,0,7,7,3,0,0,0,0,4,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,0,1,0,1,10,10,6,0,1,0,1,6,6,17,10,6,8,2,3,6,7,3,3,5,4,3,2,6,11,8,10,4,11,6,5,1,7,2008,95,Winnebago,0
752,18591,17163,191,3,9,20,48,111,987765,102,3,12,28,60,2,15,1,3,1,3,14,15,15,1,3,1,3,14,15,7,0,3,0,4,5,5,2,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,24,0,2,0,2,24,24,13,0,2,0,2,13,13,25,16,13,17,10,15,13,15,16,23,13,15,10,9,7,17,22,17,31,26,23,10,12,7,2008,55,Kossuth,0
829,12324,11529,133,2,6,23,14,88,821072,58,2,6,35,15,2,14,2,1,2,1,17,19,9,2,1,2,1,12,14,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,6,6,6,0,1,0,1,5,5,18,3,8,12,10,14,8,8,11,10,15,16,9,9,3,15,11,12,12,14,12,13,13,10,2009,81,Sac,0
830,21423,21421,272,3,8,29,48,184,1335261,135,3,9,53,68,5,18,1,1,1,1,26,27,17,1,1,1,1,25,26,4,0,1,0,1,4,4,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,0,0,0,0,19,19,12,0,0,0,0,13,13,39,18,17,15,17,25,21,23,19,21,21,36,12,6,4,23,23,31,33,43,47,22,13,15,2009,14,Carroll,0
831,11508,11115,119,3,8,19,21,68,877735,70,3,9,27,28,6,9,2,0,2,0,10,12,6,1,0,1,0,7,8,4,1,0,1,0,4,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,22,12,0,0,0,0,16,16,18,5,9,5,7,9,11,10,6,9,14,16,5,4,4,10,4,15,10,20,7,17,13,10,2009,13,Calhoun,0
832,16775,16942,307,5,9,22,40,231,1931211,98,7,9,30,57,2,17,1,4,1,4,20,21,16,1,4,1,4,19,20,1,0,0,0,0,1,1,2,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,25,3,2,5,2,30,35,20,3,2,5,2,25,30,43,20,22,23,27,16,19,18,32,22,32,33,12,7,7,33,24,22,37,36,33,51,29,16,2009,24,Crawford,0
833,19965,20411,258,4,9,26,37,182,1279890,94,4,13,33,46,2,14,3,1,3,3,16,19,11,3,0,3,2,14,17,2,0,0,0,0,2,2,4,1,1,1,1,4,5,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,19,0,2,0,2,18,18,14,0,2,0,2,13,13,30,23,16,16,16,17,15,13,18,22,36,36,5,9,7,21,21,15,34,27,48,32,27,12,2009,11,Buena Vista,0
915,15128,14684,273,3,14,21,36,199,1882972,104,3,17,31,45,11,15,1,4,1,4,12,13,13,1,3,1,3,11,12,8,1,3,1,4,7,8,3,0,0,0,0,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,32,0,2,0,2,33,33,29,0,2,0,2,29,29,27,45,12,15,16,24,19,19,12,32,29,23,12,9,14,16,13,26,27,42,35,26,35,18,2010,15,Cass,0
916,8287,9133,185,1,5,11,25,143,1256994,52,1,5,12,18,17,5,0,0,0,0,5,5,3,0,0,0,0,3,3,4,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,34,1,0,1,0,36,37,27,1,0,1,0,29,30,20,23,14,6,21,10,11,11,10,15,27,17,11,4,9,20,11,19,14,27,19,18,21,12,2010,20,Clarke,0
917,12750,12309,190,1,7,14,35,133,894303,79,1,11,18,49,1,2,0,0,0,0,2,2,2,0,0,0,0,2,2,5,1,2,1,2,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,18,18,10,0,0,0,0,11,11,22,28,12,13,11,14,13,10,17,13,14,23,7,1,1,11,33,24,22,30,35,17,6,3,2010,88,Union,0
918,8338,8689,121,2,4,6,9,100,560484,23,2,5,7,9,2,4,0,2,0,2,2,2,3,0,2,0,2,1,1,2,0,1,0,2,1,1,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,12,0,0,0,0,12,12,11,19,3,5,9,9,6,11,7,8,24,9,5,6,6,9,9,9,6,11,12,19,19,10,2010,27,Decatur,0
919,5420,5469,51,3,1,9,8,30,372121,24,3,1,11,12,0,4,1,0,1,0,5,6,4,1,0,1,0,5,6,4,1,1,1,1,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,2,0,0,0,0,2,2,5,5,2,2,3,5,4,2,9,5,3,6,2,0,3,4,6,3,9,5,8,5,3,3,2010,80,Ringgold,0
668,17419,18103,280,6,12,28,31,203,1234409,109,8,22,37,46,4,23,2,3,2,9,23,25,16,1,1,1,2,15,16,3,0,2,0,3,1,1,2,0,2,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,20,0,1,0,1,23,23,13,0,1,0,1,14,14,28,27,21,17,17,20,22,16,21,21,39,31,18,17,7,20,18,14,24,25,46,40,35,15,2007,86,Tama,0
669,168767,191701,3593,15,97,369,573,2539,17615646,1384,16,116,471,760,37,216,2,14,2,19,235,237,188,2,13,2,18,204,206,70,2,19,2,23,55,57,29,0,8,0,8,22,22,33,0,8,0,8,25,25,21,0,1,0,1,22,22,12,0,0,0,0,12,12,219,4,9,4,13,224,228,134,3,4,3,6,144,147,372,377,247,213,278,249,265,242,296,310,313,431,130,83,82,297,324,333,467,543,593,327,246,163,2007,57,Linn,0
670,22429,25308,312,2,14,39,44,213,1779584,134,2,20,48,62,4,22,0,2,0,3,23,23,15,0,1,0,1,16,16,5,0,2,0,2,3,3,4,0,1,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,19,1,1,1,2,20,21,13,1,1,1,2,14,15,27,27,27,19,20,19,24,20,21,32,37,39,20,12,7,28,22,22,31,35,52,34,27,22,2007,6,Benton,0
671,51040,50149,1308,11,33,88,221,955,5095105,476,11,36,134,269,37,75,3,7,3,9,73,76,66,3,6,3,7,64,67,23,2,5,2,6,22,24,11,0,3,0,3,8,8,8,0,0,0,0,9,9,5,0,1,0,1,6,6,8,0,0,0,0,11,11,87,3,0,3,0,89,92,61,2,0,2,0,61,63,120,120,85,93,96,104,101,85,114,97,132,161,52,43,48,97,95,121,144,211,194,122,98,75,2007,23,Clinton,0
672,19444,20221,294,1,15,17,48,213,1434675,120,1,19,26,42,33,14,0,4,0,6,13,13,8,0,3,0,5,6,6,9,0,3,0,3,11,11,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,17,17,14,0,1,0,1,14,14,33,18,19,9,33,15,25,17,21,34,42,28,17,8,24,31,19,18,13,23,45,40,30,25,2007,53,Jones,0
673,19950,20296,191,5,13,9,43,121,1000731,90,5,15,15,59,1,13,2,2,2,2,12,14,11,2,2,2,2,10,12,5,0,2,0,2,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13,0,0,0,0,13,13,11,0,0,0,0,11,11,18,13,14,16,12,14,14,18,19,13,18,22,8,17,6,14,15,15,24,33,29,10,14,5,2007,49,Jackson,0
753,9070,9422,144,3,9,13,12,107,791149,47,3,12,17,18,0,6,1,0,1,0,6,7,5,1,0,1,0,5,6,4,0,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,2,0,2,13,13,12,0,2,0,2,13,13,19,12,5,12,3,9,5,7,6,19,24,23,8,6,5,10,4,10,13,15,30,19,19,5,2008,59,Lucas,0
754,7067,6730,40,0,2,14,8,16,300203,36,0,2,20,13,1,1,0,0,0,0,3,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,8,4,0,0,0,0,6,6,10,7,2,4,1,0,5,3,0,1,1,6,3,0,1,3,4,3,2,6,7,5,4,2,2008,93,Wayne,0
755,17444,18187,346,3,5,31,50,257,2891721,129,3,10,39,79,1,14,0,0,0,0,14,14,13,0,0,0,0,13,13,2,0,0,0,0,2,2,1,0,0,0,0,1,1,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,77,2,2,2,3,86,88,68,1,2,1,3,76,77,22,50,13,15,19,28,26,24,14,26,31,78,15,8,24,39,40,20,30,43,34,32,45,16,2008,16,Cedar,0
756,19226,20336,296,4,11,29,22,230,1531843,91,4,20,43,28,0,23,1,3,1,3,25,26,17,1,3,1,3,19,20,3,0,1,0,1,3,3,2,0,0,0,0,2,2,3,0,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,1,0,2,3,15,1,1,1,3,16,17,11,1,1,1,3,12,13,28,26,25,25,28,28,27,13,17,21,33,25,9,18,14,21,16,24,29,35,40,36,35,19,2008,44,Henry,0
757,14630,15671,499,3,12,32,43,409,2830223,143,3,16,49,77,1,8,0,1,0,1,7,7,7,0,1,0,1,6,6,3,0,0,0,0,6,6,2,1,1,1,2,1,2,2,0,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,85,1,3,1,5,82,83,66,1,3,1,5,63,64,62,76,16,27,31,21,33,29,28,49,46,81,27,18,22,48,55,38,33,45,68,63,55,27,2008,48,Iowa,0
834,14909,16424,278,0,7,30,41,200,1429713,116,0,10,38,56,12,14,0,2,0,5,13,13,10,0,2,0,5,9,9,6,0,1,0,1,6,6,1,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,25,0,1,0,1,26,26,15,0,1,0,1,15,15,43,16,5,13,24,22,25,26,23,19,23,39,7,8,5,27,34,37,33,38,30,25,18,16,2009,30,Dickinson,0
835,17585,17372,368,2,9,38,55,264,1726273,149,2,18,55,70,6,13,0,1,0,1,19,19,10,0,1,0,1,16,16,5,0,3,0,3,2,2,2,0,0,0,0,2,2,5,1,0,1,0,5,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,28,0,1,0,4,29,29,18,0,1,0,4,17,17,41,22,15,24,25,24,23,30,36,27,46,55,13,6,3,23,38,36,46,58,56,38,33,18,2009,21,Clay,0
836,15444,15102,183,2,6,30,32,113,1075327,101,2,8,45,44,4,13,0,2,0,2,15,15,11,0,1,0,1,14,14,5,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,3,0,4,12,12,9,0,2,0,2,9,9,28,9,18,5,9,16,10,17,14,20,9,28,1,10,5,9,24,18,24,30,29,16,6,11,2009,71,O'Brien,0
837,7267,7003,128,2,5,10,11,100,578422,39,2,5,16,17,1,3,0,0,0,0,3,3,3,0,0,0,0,3,3,4,1,0,1,0,4,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,11,11,5,0,0,0,0,6,6,22,9,11,10,13,14,9,2,5,7,14,12,2,2,8,11,10,7,10,13,13,16,23,13,2009,72,Osceola,0
838,14098,13035,227,2,2,17,28,178,967445,58,2,2,20,32,4,7,0,0,0,0,8,8,7,0,0,0,0,8,8,3,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20,1,0,1,0,21,22,12,1,0,1,0,12,13,26,12,12,11,18,19,10,17,20,17,30,35,3,3,9,16,17,19,26,24,39,34,24,13,2009,18,Cherokee,0
920,12483,14019,183,3,5,21,23,131,1006979,69,3,8,28,31,2,7,0,1,0,1,6,6,7,0,1,0,1,6,6,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,17,17,7,0,1,0,1,6,6,19,22,16,11,20,11,8,14,16,12,16,18,10,1,4,25,13,10,17,17,31,16,21,18,2010,61,Madison,0
921,98276,103877,2388,5,49,156,362,1816,10549365,746,5,52,190,465,39,112,1,8,1,9,117,118,96,1,5,1,6,103,104,44,3,13,3,14,38,41,24,0,8,0,8,18,18,12,0,2,0,2,12,12,7,0,0,0,0,7,7,12,0,0,0,0,12,12,164,1,1,1,1,175,176,98,1,1,1,1,102,103,380,254,157,144,169,177,151,163,188,190,206,209,93,76,58,177,239,238,286,401,346,208,152,114,2010,97,Woodbury,0
922,29755,40750,912,10,20,69,131,682,4568845,294,10,23,96,163,12,32,1,2,1,2,34,35,30,1,2,1,2,32,33,15,2,5,2,6,12,14,4,1,0,1,0,4,5,9,1,3,1,3,6,7,3,0,0,0,0,3,3,1,0,0,0,0,1,1,81,2,0,2,0,86,88,57,2,0,2,0,58,60,108,110,49,50,77,79,71,75,66,66,82,79,36,29,21,99,79,86,94,95,159,83,86,45,2010,25,Dallas,0
923,13230,13173,153,1,9,11,20,112,924186,71,1,14,20,35,2,7,1,0,1,0,8,9,7,1,0,1,0,8,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,3,0,5,15,15,9,0,2,0,4,13,13,19,15,8,6,12,13,9,14,11,14,14,18,7,5,6,15,17,18,14,12,19,18,12,10,2010,83,Shelby,0
924,16071,16438,449,2,12,25,66,344,2874327,146,2,16,35,85,10,17,1,5,1,7,16,17,14,0,4,0,6,12,12,3,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,54,1,1,1,2,58,59,39,1,1,1,2,43,44,71,102,25,22,27,20,40,22,20,23,29,48,16,15,20,35,43,52,39,78,65,36,32,18,2010,40,Hamilton,0
